Consumo_T,UTEM CIER DAVID-Mains_A (kWatts),UTEM CIER DAVID-Mains_B (kWatts),UTEM CIER DAVID-Mains_C (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWatts),UTEM CIER DAVID-Solar_Generation-Inversor (kWatts),UTEM CIER DAVID-Room_Multi-use Circuit-Contactos David (kWatts),UTEM CIER DAVID-Lights-Alumbrado (kWatts),UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWatts),UTEM CIER DAVID-Other-Circuit_15 (kWatts),UTEM CIER DAVID-Other-Circuit_16 (kWatts)
0.56,0.2074,0.0193,0.0247,0.0167,0.0074,0.0121,0.0143,0.0552,0.0285,0.0083,0.1725,0.0252,0.0014,-0.0317,0.0,0.0005,0.0,0,0
0.56,0.2083,0.0193,0.0247,0.0167,0.0071,0.0121,0.0144,0.0558,0.0286,0.0083,0.1728,0.0251,0.0012,-0.0316,0.0,0.0005,0.0,0,0
0.56,0.2088,0.0193,0.0246,0.0168,0.007,0.0122,0.0144,0.056,0.0286,0.0082,0.173,0.0251,0.0011,-0.0308,0.0,0.0005,0.0,0,0
0.56,0.2082,0.0193,0.0247,0.0168,0.0069,0.0122,0.0143,0.0552,0.0286,0.0082,0.1733,0.0251,0.001,-0.0303,0.0,0.0005,0.0,0,0
0.56,0.2078,0.0192,0.0246,0.0165,0.0069,0.0121,0.0142,0.0545,0.0284,0.0083,0.1733,0.0249,0.001,-0.0294,0.0,0.0005,0.0,0,0
0.56,0.2082,0.0194,0.0246,0.0167,0.0066,0.012,0.0143,0.0552,0.0285,0.0083,0.1732,0.0251,0.0011,-0.0307,0.0,0.0005,0.0,0,0
0.57,0.209,0.0193,0.0246,0.0168,0.0072,0.0121,0.0142,0.0557,0.0285,0.0082,0.1736,0.0251,0.0013,-0.0309,0.0,0.0005,0.0,0,0
0.56,0.2068,0.0194,0.0247,0.0168,0.0067,0.0119,0.0143,0.0539,0.0285,0.0083,0.1733,0.0251,0.0014,-0.0313,0.0,0.0005,0.0,0,0
0.56,0.2089,0.0194,0.0248,0.0168,0.007,0.012,0.0143,0.0562,0.0286,0.0082,0.1732,0.0251,0.0015,-0.0323,0.0,0.0005,0.0,0,0
0.56,0.2078,0.0194,0.0247,0.0167,0.0066,0.0121,0.0144,0.0552,0.0286,0.0083,0.1731,0.0251,0.0016,-0.032,0.0,0.0005,0.0,0,0
0.56,0.208,0.0195,0.0248,0.0168,0.0071,0.0121,0.0143,0.0554,0.0286,0.0083,0.1732,0.0252,0.0016,-0.0323,0.0,0.0005,0.0,0,0
0.57,0.2092,0.0195,0.0248,0.0167,0.0073,0.0121,0.0143,0.0566,0.0287,0.0083,0.1732,0.0252,0.0017,-0.0322,0.0,0.0005,0.0,0,0
0.57,0.2096,0.0195,0.0248,0.0168,0.0071,0.0122,0.0145,0.0567,0.0288,0.0083,0.1735,0.0253,0.0016,-0.033,0.0,0.0005,0.0,0,0
0.56,0.2077,0.0195,0.0248,0.0169,0.0072,0.0123,0.0145,0.055,0.0288,0.0083,0.1733,0.0253,0.0013,-0.0322,0.0,0.0005,0.0,0,0
0.57,0.2092,0.0196,0.0248,0.0168,0.0074,0.0122,0.0145,0.0566,0.0288,0.0083,0.1733,0.0254,0.0012,-0.0317,0.0,0.0005,0.0,0,0
0.57,0.2085,0.0196,0.0248,0.0168,0.007,0.0124,0.0145,0.056,0.0289,0.0084,0.1733,0.0254,0.0012,-0.0322,0.0,0.0005,0.0,0,0
0.57,0.2091,0.0196,0.0249,0.0169,0.0073,0.0122,0.0145,0.0566,0.0289,0.0083,0.1732,0.0254,0.0014,-0.0314,0.0,0.0005,0.0,0,0
0.57,0.2096,0.0196,0.0249,0.017,0.0072,0.0123,0.0144,0.057,0.0289,0.0083,0.1733,0.0255,0.0013,-0.0322,0.0,0.0005,0.0,0,0
0.57,0.2097,0.0197,0.0248,0.0169,0.0074,0.0122,0.0145,0.0572,0.0291,0.0083,0.1734,0.0255,0.0016,-0.0321,0.0,0.0005,0.0,0,0
0.57,0.2095,0.0196,0.0249,0.017,0.0071,0.0122,0.0145,0.0571,0.029,0.0084,0.1733,0.0255,0.0014,-0.0325,0.0,0.0005,0.0,0,0
0.57,0.2079,0.0197,0.0249,0.0169,0.0075,0.0122,0.0145,0.0557,0.0291,0.0083,0.1732,0.0256,0.0015,-0.0325,0.0,0.0005,0.0,0,0
0.57,0.2088,0.0197,0.0248,0.017,0.0073,0.0124,0.0145,0.0567,0.0292,0.0084,0.1731,0.0257,0.0015,-0.033,0.0,0.0005,0.0,0,0
0.57,0.209,0.0197,0.0249,0.017,0.0074,0.0124,0.0145,0.0569,0.0292,0.0084,0.1731,0.0257,0.0015,-0.032,0.0,0.0005,0.0,0,0
0.57,0.2095,0.0197,0.0249,0.017,0.0074,0.0124,0.0145,0.0574,0.0293,0.0084,0.1733,0.0257,0.0016,-0.0338,0.0,0.0005,0.0,0,0
0.57,0.2098,0.0198,0.0248,0.017,0.0073,0.0125,0.0146,0.0573,0.0293,0.0084,0.1736,0.0258,0.0015,-0.033,0.0,0.0005,0.0,0,0
0.57,0.2085,0.0197,0.0249,0.0171,0.0076,0.0123,0.0146,0.056,0.0294,0.0084,0.1737,0.0258,0.0016,-0.0339,0.0,0.0005,0.0,0,0
0.57,0.2083,0.0198,0.0248,0.017,0.0074,0.0125,0.0147,0.0563,0.0294,0.0084,0.1732,0.0259,0.0017,-0.0338,0.0,0.0005,0.0,0,0
0.57,0.2088,0.0199,0.0249,0.0171,0.008,0.0125,0.0147,0.0568,0.0294,0.0085,0.1732,0.0259,0.0015,-0.0348,0.0,0.0005,0.0,0,0
0.57,0.2098,0.0199,0.0248,0.0172,0.0079,0.0126,0.0147,0.0579,0.0296,0.0084,0.1733,0.026,0.0018,-0.0343,0.0,0.0005,0.0,0,0
0.57,0.2098,0.0199,0.0249,0.0172,0.008,0.0124,0.0148,0.0576,0.0295,0.0084,0.1735,0.026,0.0017,-0.0343,0.0,0.0005,0.0,0,0
0.57,0.2096,0.0199,0.0248,0.0172,0.0078,0.0126,0.0147,0.0572,0.0296,0.0084,0.1737,0.026,0.0016,-0.0337,0.0,0.0005,0.0,0,0
0.57,0.2099,0.0199,0.0249,0.0172,0.0077,0.0125,0.0148,0.0574,0.0296,0.0085,0.1739,0.026,0.0017,-0.0342,0.0,0.0005,0.0,0,0
0.57,0.21,0.0199,0.0248,0.0172,0.0081,0.0126,0.0149,0.0578,0.0297,0.0085,0.1735,0.0261,0.0015,-0.0348,0.0,0.0005,0.0,0,0
0.57,0.2099,0.0199,0.0248,0.0172,0.0076,0.0126,0.0148,0.0575,0.0296,0.0084,0.1736,0.0261,0.0019,-0.0357,0.0,0.0005,0.0,0,0
0.57,0.2085,0.0199,0.0248,0.0172,0.0081,0.0126,0.0147,0.0561,0.0296,0.0085,0.1736,0.0261,0.0017,-0.0349,0.0,0.0005,0.0,0,0
0.57,0.209,0.0199,0.0249,0.0172,0.0078,0.0127,0.0148,0.0565,0.0296,0.0084,0.1738,0.0261,0.0018,-0.0348,0.0,0.0005,0.0,0,0
0.57,0.2102,0.0198,0.0248,0.0172,0.0077,0.0125,0.0147,0.0571,0.0295,0.0084,0.1742,0.026,0.0015,-0.0347,0.0,0.0005,0.0,0,0
0.57,0.2108,0.0198,0.0248,0.0171,0.0074,0.0125,0.0148,0.0577,0.0295,0.0085,0.1744,0.0259,0.0017,-0.0351,0.0,0.0005,0.0,0,0
0.57,0.2095,0.0198,0.0248,0.0172,0.0078,0.0124,0.0147,0.0562,0.0295,0.0085,0.1748,0.026,0.0019,-0.035,0.0,0.0005,0.0,0,0
0.27,0.0478,0.0199,0.025,0.0169,0.0082,0.0126,0.015,0.0465,0.0294,0.0083,0.0444,0.0259,0.0014,-0.034,0.0,0.0005,0.0,0,0
0.16,0.0402,-0.0257,0.0252,0.0168,0.0079,0.0125,0.0151,0.0298,0.0294,0.0083,0.0674,0.0589,0.0015,-0.1317,0.0,0.0005,0.0,0,0
0.12,0.0231,-0.0433,0.0251,0.0171,0.0082,0.0127,0.0151,0.03,0.0297,0.0084,0.0681,0.0619,0.0021,-0.1343,0.0,0.0005,0.0,0,0
-0.03,-0.0589,-0.1216,0.0248,0.0171,0.0087,0.0128,0.0153,0.0303,0.03,0.0084,0.1309,0.1315,0.0022,-0.2654,0.0,0.0005,0.0,0,0
-0.29,-0.1902,-0.2486,0.0245,0.0171,0.0087,0.0131,0.0152,0.0301,0.0299,0.0084,0.2605,0.2596,0.0023,-0.5209,0.0,0.0005,0.0,0,0
-0.5,-0.2953,-0.3518,0.0241,0.017,0.0089,0.013,0.0152,0.0301,0.0299,0.0083,0.3656,0.3634,0.0025,-0.7282,0.0,0.0005,0.0,0,0
-0.74,-0.4188,-0.4725,0.0237,0.017,0.0093,0.0131,0.0151,0.03,0.0298,0.0084,0.4884,0.4848,0.0019,-0.9702,0.0,0.0005,0.0,0,0
-0.99,-0.5468,-0.5977,0.0233,0.0171,0.009,0.0133,0.015,0.03,0.0298,0.0083,0.6162,0.611,0.002,-1.222,0.0,0.0005,0.0,0,0
-1.22,-0.6633,-0.7122,0.0229,0.0171,0.0091,0.0133,0.0151,0.0302,0.0299,0.0084,0.7322,0.7257,0.0017,-1.4509,0.0,0.0005,0.0,0,0
-1.47,-0.7879,-0.8347,0.0226,0.0171,0.0092,0.0134,0.0152,0.0302,0.0299,0.0084,0.8566,0.8486,0.0018,-1.696,0.0,0.0005,0.0,0,0
-1.68,-0.8983,-0.9426,0.0222,0.0171,0.0094,0.0135,0.0151,0.0299,0.0297,0.0084,0.9663,0.9571,0.0015,-1.9124,0.0,0.0005,0.0,0,0
-1.89,-1.0029,-1.0441,0.0218,0.0171,0.0093,0.0134,0.015,0.0299,0.0297,0.0084,1.0696,1.0592,0.0013,-2.1161,0.0,0.0005,0.0,0,0
-2.07,-1.0977,-1.1353,0.0216,0.017,0.0098,0.0135,0.0151,0.0299,0.0297,0.0083,1.1621,1.1505,0.0015,-2.2982,0.0,0.0005,0.0,0,0
-2.25,-1.1901,-1.224,0.0213,0.017,0.0094,0.0135,0.015,0.0299,0.0298,0.0084,1.2519,1.2393,0.0017,-2.4754,0.0,0.0005,0.0,0,0
-2.39,-1.262,-1.2937,0.0211,0.0172,0.01,0.0137,0.0151,0.0301,0.0299,0.0083,1.3224,1.309,0.0019,-2.6144,0.0,0.0005,0.0,0,0
-2.54,-1.3388,-1.3672,0.0208,0.017,0.0101,0.0136,0.0151,0.03,0.0298,0.0083,1.3972,1.3828,0.0022,-2.7617,0.0,0.0005,0.0,0,0
-2.65,-1.3934,-1.4202,0.0207,0.0171,0.0101,0.0136,0.015,0.0299,0.0298,0.0083,1.4509,1.4359,0.0016,-2.8677,0.0,0.0005,0.0,0,0
-2.75,-1.4449,-1.4703,0.0205,0.0171,0.01,0.0137,0.015,0.0299,0.0297,0.0083,1.5017,1.486,0.002,-2.9676,0.0,0.0005,0.0,0,0
-2.86,-1.5016,-1.5241,0.0204,0.0171,0.01,0.0137,0.015,0.0298,0.0298,0.0083,1.5564,1.54,0.002,-3.0754,0.0,0.0005,0.0,0,0
-2.87,-1.508,-1.5304,0.0205,0.017,0.0099,0.0137,0.015,0.0299,0.0298,0.0083,1.5627,1.5463,0.002,-3.088,0.0,0.0005,0.0,0,0
-2.94,-1.5454,-1.5677,0.0203,0.0171,0.0099,0.0138,0.015,0.0298,0.0297,0.0083,1.6004,1.5836,0.0022,-3.1623,0.0,0.0005,0.0,0,0
-2.77,-1.455,-1.4801,0.0205,0.017,0.0099,0.0137,0.015,0.0298,0.0296,0.0083,1.5115,1.4957,0.0018,-2.9871,0.0,0.0005,0.0,0,0
-3.11,-1.6321,-1.6518,0.02,0.017,0.0103,0.0138,0.0149,0.0298,0.0298,0.0083,1.6855,1.6677,0.0019,-3.3302,0.0,0.0005,0.0,0,0
-3.04,-1.5937,-1.6154,0.0201,0.0171,0.0102,0.0138,0.015,0.0298,0.0297,0.0083,1.6486,1.6313,0.002,-3.2576,0.0,0.0005,0.0,0,0
-3.02,-1.586,-1.6063,0.0201,0.017,0.0101,0.0138,0.0149,0.0297,0.0297,0.0083,1.6393,1.6221,0.0021,-3.2393,0.0,0.0005,0.0,0,0
-3.16,-1.6546,-1.673,0.0199,0.017,0.0101,0.0139,0.0149,0.0298,0.0297,0.0083,1.7071,1.689,0.0021,-3.3728,0.0,0.0005,0.0,0,0
-2.99,-1.5654,-1.5868,0.0201,0.017,0.0099,0.0138,0.0149,0.0297,0.0296,0.0082,1.6196,1.6025,0.0013,-3.2002,0.0,0.0005,0.0,0,0
-2.56,-1.3509,-1.3776,0.0208,0.017,0.0095,0.0135,0.015,0.0298,0.0295,0.0082,1.4074,1.3928,0.0015,-2.7817,0.0,0.0005,0.0,0,0
-3.05,-1.5984,-1.6181,0.0201,0.017,0.0101,0.0137,0.0149,0.0298,0.0298,0.0082,1.6514,1.634,0.0021,-3.263,0.0,0.0005,0.0,0,0
-2.95,-1.5466,-1.5679,0.0202,0.017,0.01,0.0137,0.0149,0.0297,0.0296,0.0082,1.6003,1.5836,0.0012,-3.1624,0.0,0.0005,0.0,0,0
-2.84,-1.4918,-1.5132,0.0204,0.017,0.0098,0.0135,0.0148,0.0297,0.0295,0.0083,1.545,1.5289,0.0015,-3.0531,0.0,0.0005,0.0,0,0
-2.73,-1.4373,-1.4614,0.0206,0.0169,0.0097,0.0136,0.0148,0.0296,0.0294,0.0082,1.4924,1.4769,0.0014,-2.9493,0.0,0.0005,0.0,0,0
-2.64,-1.3915,-1.417,0.0207,0.017,0.0097,0.0136,0.0149,0.0297,0.0295,0.0082,1.4474,1.4323,0.0016,-2.8606,0.0,0.0005,0.0,0,0
-2.54,-1.3402,-1.3673,0.0209,0.0169,0.0099,0.0135,0.0148,0.0297,0.0295,0.0083,1.3968,1.3824,0.0013,-2.7609,0.0,0.0005,0.0,0,0
-2.4,-1.2659,-1.2955,0.021,0.0168,0.0094,0.0135,0.0149,0.0296,0.0294,0.0082,1.324,1.3104,0.0016,-2.6173,0.0,0.0005,0.0,0,0
-2.23,-1.1768,-1.2101,0.0214,0.0168,0.0093,0.0134,0.0148,0.0295,0.0292,0.0082,1.2374,1.225,0.0015,-2.4469,0.0,0.0005,0.0,0,0
-2.02,-1.0711,-1.108,0.0216,0.0167,0.0094,0.0133,0.0147,0.0294,0.0292,0.0082,1.1341,1.1228,0.0012,-2.243,0.0,0.0005,0.0,0,0
-1.83,-0.9745,-1.0141,0.022,0.0168,0.0088,0.0133,0.0148,0.0296,0.0291,0.0082,1.039,1.0288,0.0012,-2.0555,0.0,0.0005,0.0,0,0
-1.62,-0.868,-0.9109,0.0224,0.0167,0.009,0.0131,0.0148,0.0294,0.0291,0.0082,0.934,0.9249,0.001,-1.8484,0.0,0.0005,0.0,0,0
-1.39,-0.7478,-0.7941,0.0227,0.0167,0.0086,0.013,0.0148,0.0294,0.0289,0.0082,0.8152,0.8076,0.0014,-1.6142,0.0,0.0005,0.0,0,0
-1.12,-0.6096,-0.6583,0.0231,0.0167,0.0084,0.0128,0.0147,0.0293,0.0289,0.0082,0.6775,0.6715,0.0016,-1.3427,0.0,0.0005,0.0,0,0
-0.7,-0.3967,-0.4505,0.0237,0.0166,0.0083,0.0128,0.0147,0.0294,0.0288,0.0082,0.466,0.4625,0.0014,-0.9258,0.0,0.0005,0.0,0,0
-0.32,-0.2036,-0.2771,0.0242,0.0166,0.0081,0.0127,0.0148,0.043,0.0288,0.0081,0.2896,0.2881,0.0011,-0.5779,0.0,0.0005,0.0,0,0
-0.04,-0.0575,-0.1471,0.0246,0.0167,0.0078,0.0125,0.0146,0.0536,0.0288,0.0081,0.1572,0.1571,0.0014,-0.3166,0.0,0.0005,0.0,0,0
0.06,-0.0045,-0.0973,0.0248,0.0166,0.0078,0.0126,0.0146,0.0544,0.0288,0.0081,0.1063,0.1067,0.0014,-0.2162,0.0,0.0005,0.0,0,0
0.15,0.0388,-0.0558,0.0249,0.0167,0.0075,0.0125,0.0147,0.0541,0.0288,0.0082,0.0714,0.0682,0.0017,-0.1434,0.0,0.0005,0.0,0,0
0.21,0.0715,-0.0249,0.025,0.0168,0.0078,0.0126,0.0146,0.0548,0.0289,0.0081,0.0684,0.0604,0.0018,-0.1349,0.0,0.0005,0.0,0,0
0.25,0.09,-0.0154,0.0251,0.0168,0.0073,0.0124,0.0147,0.0556,0.0288,0.0081,0.0756,0.0607,0.0015,-0.1355,0.0,0.0005,0.0,0,0
0.57,0.2211,0.0114,0.0248,0.017,0.0072,0.0124,0.0145,0.0553,0.0288,0.0083,0.1869,0.0339,0.0016,-0.0569,0.0,0.0005,0.0,0,0
0.56,0.2055,0.0197,0.0249,0.017,0.0073,0.0124,0.0145,0.0562,0.0288,0.0083,0.1699,0.0254,0.0016,-0.0327,0.0,0.0005,0.0,0,0
0.56,0.2046,0.0198,0.0249,0.0169,0.0074,0.0122,0.0145,0.0557,0.0287,0.0083,0.1695,0.0254,0.0016,-0.0312,0.0,0.0005,0.0,0,0
0.56,0.206,0.0198,0.0248,0.017,0.0074,0.0124,0.0144,0.0567,0.0287,0.0083,0.1699,0.0254,0.0015,-0.0313,0.0,0.0005,0.0,0,0
0.56,0.2046,0.0197,0.0249,0.0169,0.007,0.0122,0.0145,0.0551,0.0287,0.0083,0.1701,0.0254,0.0015,-0.0324,0.0,0.0005,0.0,0,0
0.56,0.2065,0.0196,0.0249,0.0169,0.0073,0.0122,0.0144,0.0563,0.0285,0.0082,0.1707,0.0252,0.0015,-0.0318,0.0,0.0005,0.0,0,0
0.56,0.2058,0.0197,0.0249,0.0169,0.0073,0.0122,0.0144,0.0555,0.0286,0.0082,0.171,0.0253,0.0015,-0.0315,0.0,0.0005,0.0,0,0
0.56,0.2055,0.0197,0.0249,0.0169,0.007,0.0123,0.0145,0.0553,0.0286,0.0083,0.1708,0.0253,0.0014,-0.0311,0.0,0.0005,0.0,0,0
0.56,0.2057,0.0197,0.0249,0.0169,0.0073,0.0122,0.0145,0.0556,0.0286,0.0083,0.1708,0.0253,0.0014,-0.0318,0.0,0.0005,0.0,0,0
0.56,0.2065,0.0197,0.025,0.0169,0.0075,0.0124,0.0145,0.0565,0.0287,0.0083,0.1709,0.0254,0.0016,-0.0323,0.0,0.0005,0.0,0,0
0.56,0.2056,0.0198,0.025,0.017,0.0073,0.0123,0.0145,0.0558,0.0288,0.0083,0.1708,0.0255,0.0018,-0.0317,0.0,0.0005,0.0,0,0
0.56,0.2063,0.0198,0.0249,0.017,0.0072,0.0122,0.0144,0.0561,0.0288,0.0083,0.1712,0.0255,0.0018,-0.0327,0.0,0.0005,0.0,0,0
0.56,0.2061,0.0199,0.0249,0.017,0.0078,0.0123,0.0146,0.0557,0.0289,0.0083,0.1713,0.0255,0.0018,-0.0338,0.0,0.0005,0.0,0,0
0.56,0.2071,0.0198,0.0249,0.0169,0.0074,0.0123,0.0145,0.0569,0.0289,0.0083,0.1713,0.0255,0.0022,-0.0332,0.0,0.0005,0.0,0,0
0.56,0.2055,0.0198,0.0249,0.017,0.0073,0.0123,0.0145,0.0555,0.0288,0.0083,0.1711,0.0255,0.0021,-0.0329,0.0,0.0005,0.0,0,0
0.56,0.2072,0.0199,0.0249,0.017,0.0076,0.0125,0.0146,0.0572,0.029,0.0084,0.1712,0.0256,0.0021,-0.0341,0.0,0.0005,0.0,0,0
0.57,0.2074,0.0199,0.025,0.0171,0.0078,0.0125,0.0146,0.0573,0.029,0.0083,0.1712,0.0256,0.0023,-0.0334,0.0,0.0005,0.0,0,0
0.56,0.2072,0.0199,0.0249,0.017,0.0074,0.0125,0.0146,0.0573,0.0291,0.0084,0.1711,0.0257,0.0023,-0.0337,0.0,0.0005,0.0,0,0
0.57,0.2078,0.0199,0.025,0.017,0.0073,0.0124,0.0147,0.0576,0.0291,0.0083,0.1714,0.0257,0.0019,-0.0329,0.0,0.0005,0.0,0,0
0.57,0.2077,0.0199,0.025,0.0171,0.0073,0.0125,0.0146,0.0574,0.029,0.0083,0.1716,0.0256,0.0018,-0.0326,0.0,0.0005,0.0,0,0
0.57,0.2067,0.0199,0.025,0.0171,0.0078,0.0125,0.0147,0.0567,0.0291,0.0084,0.1712,0.0257,0.0018,-0.0315,0.0,0.0005,0.0,0,0
0.56,0.2057,0.0199,0.025,0.017,0.0077,0.0124,0.0146,0.0557,0.029,0.0083,0.1712,0.0257,0.0018,-0.0335,0.0,0.0005,0.0,0,0
0.56,0.2072,0.0199,0.025,0.0171,0.0078,0.0124,0.0147,0.0573,0.029,0.0084,0.1712,0.0257,0.0019,-0.0333,0.0,0.0005,0.0,0,0
0.56,0.2067,0.0199,0.025,0.017,0.0077,0.0125,0.0147,0.0568,0.0291,0.0084,0.1712,0.0257,0.0017,-0.0335,0.0,0.0005,0.0,0,0
0.57,0.2079,0.0199,0.025,0.0171,0.0079,0.0124,0.0147,0.0576,0.0292,0.0084,0.1716,0.0257,0.0018,-0.033,0.0,0.0005,0.0,0,0
0.57,0.2076,0.02,0.0249,0.0171,0.0078,0.0125,0.0146,0.0572,0.0292,0.0084,0.1717,0.0258,0.0019,-0.0335,0.0,0.0005,0.0,0,0
0.56,0.2059,0.0199,0.025,0.0171,0.0071,0.0123,0.0146,0.0554,0.029,0.0084,0.1718,0.0256,0.0018,-0.0319,0.0,0.0005,0.0,0,0
0.56,0.2075,0.0198,0.0251,0.0169,0.0069,0.0124,0.0144,0.0568,0.0289,0.0083,0.1719,0.0254,0.0016,-0.0319,0.0,0.0005,0.0,0,0
0.57,0.208,0.0197,0.025,0.0169,0.0074,0.0122,0.0145,0.0572,0.0288,0.0083,0.1718,0.0254,0.0016,-0.0323,0.0,0.0005,0.0,0,0
0.57,0.2081,0.0198,0.025,0.0169,0.0074,0.0124,0.0146,0.0574,0.0289,0.0083,0.1718,0.0255,0.0017,-0.0324,0.0,0.0005,0.0,0,0
0.57,0.2084,0.0198,0.0251,0.0168,0.0071,0.0123,0.0145,0.0573,0.0289,0.0084,0.1722,0.0255,0.0016,-0.0327,0.0,0.0005,0.0,0,0
0.57,0.2086,0.0198,0.025,0.0169,0.0076,0.0124,0.0146,0.0574,0.0289,0.0083,0.1724,0.0256,0.0016,-0.032,0.0,0.0005,0.0,0,0
0.47,0.1715,0.0163,0.0206,0.014,0.0065,0.0102,0.0121,0.0473,0.0239,0.0069,0.1415,0.0211,0.0015,-0.0272,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
0.01,0.0044,0.0004,0.0005,0.0004,0.0002,0.0003,0.0003,0.0012,0.0006,0.0002,0.0037,0.0005,0.0,-0.0007,0.0,0.0005,0.0,0,0
