fecha,Corriente_linea1
2024-09-25 15-07-27.0,123.2349853515625
2024-09-25 15-07-27.8,123.22705841064453
2024-09-25 15-07-28.6,123.22705841064453
2024-09-25 15-07-29.5,123.18370819091797
2024-09-25 15-07-30.3,123.17121887207031
2024-09-25 15-07-31.1,123.23896026611328
2024-09-25 15-07-31.9,123.21222686767578
2024-09-25 15-07-33.9,123.16950225830078
2024-09-25 15-07-34.7,123.16950225830078
2024-09-25 15-07-35.5,123.14871215820312
2024-09-25 15-07-36.3,123.17752075195312
2024-09-25 15-07-37.1,123.20030975341797
2024-09-25 15-07-38.0,123.20611572265625
2024-09-25 15-07-38.8,123.20611572265625
2024-09-25 15-07-39.6,123.15599060058594
2024-09-25 15-07-40.4,122.656494140625
2024-09-25 15-07-41.2,122.52902221679688
2024-09-25 15-07-42.0,122.56790161132812
2024-09-25 15-07-42.8,122.54927062988281
2024-09-25 15-07-43.6,122.54927062988281
2024-09-25 15-07-44.4,122.50809478759766
2024-09-25 15-07-45.3,122.54004669189453
2024-09-25 15-07-46.1,122.53990173339844
2024-09-25 15-07-46.9,122.55828857421875
2024-09-25 15-07-47.7,122.55828857421875
2024-09-25 15-07-48.5,122.6064453125
2024-09-25 15-07-49.3,122.59849548339844
2024-09-25 15-07-50.1,122.5804214477539
2024-09-25 15-07-50.9,122.55657958984375
2024-09-25 15-07-51.8,122.55657958984375
2024-09-25 15-07-52.6,122.57935333251953
2024-09-25 15-07-53.4,122.58485412597656
2024-09-25 15-07-54.2,122.64370727539062
2024-09-25 15-07-55.0,122.59708404541016
2024-09-25 15-07-55.8,122.59708404541016
2024-09-25 15-07-56.6,122.62308502197266
2024-09-25 15-07-57.4,122.6596908569336
2024-09-25 15-07-58.2,122.6679916381836
2024-09-25 15-07-59.1,122.66703033447266
2024-09-25 15-07-59.9,122.67461395263672
2024-09-25 15-08-0.7,122.67461395263672
2024-09-25 15-08-1.5,122.69075012207031
2024-09-25 15-08-2.3,122.69156646728516
2024-09-25 15-08-3.1,122.76249694824219
2024-09-25 15-08-3.9,122.73271942138672
2024-09-25 15-08-4.7,122.73271942138672
2024-09-25 15-08-5.6,122.66049194335938
2024-09-25 15-08-6.4,122.61090850830078
2024-09-25 15-08-7.2,122.5998764038086
2024-09-25 15-08-8.0,122.59539031982422
2024-09-25 15-08-8.8,122.59539031982422
2024-09-25 15-08-9.6,122.63622283935547
2024-09-25 15-08-10.4,122.63664245605469
2024-09-25 15-08-11.2,122.55523681640625
2024-09-25 15-08-12.1,122.5403823852539
